reviewID,reviewerID,reviewContent,rating,usefulCount,date,reviewerID,firstCount,reviewCount,Filtered
2FHymXF3TM2iarfzJkfIAA,42P_hSlGg0Lgj6wl9-eDjw,It's a love and hate relationship. Check in: slow Elevators: even slower I stayed here for a work trip in August for 199/night in the suite which for the location is an excellent deal in Chicago. The room was very large and I am a sucker for any hotel with large windows. The decor was random with orange and gray and a very ugly bathroom. WIFI will cost you $10 a day and still have a poor signal. The restaurant downstairs was open (c-house) but I did not get the chance to try it. I would have but after terrible service from staff I'd most likely go elsewhere. I ran downstairs after work on a weekday and sat right next to Anthony Bourdain without even realizing it at first. I should have figured while the 3 working on serving him hand and foot they would completely ignore me and my empty vod,3,1,12/2/2008,42P_hSlGg0Lgj6wl9-eDjw,11,177,0
2FnA8a35jlwUmEq6SY-8_A,2eCTQoBJETQSU-Oi9gjyuw,Had my Aussie groomed today for the first time at PETCO. Marianne did an excellent job and I would definitely go back. Scrappy looks great!,4,0,8/18/2011,2eCTQoBJETQSU-Oi9gjyuw,29,221,0
2FPIFziJ0idiHnHpFL9W-A,D4VsA1SgugvRv7I-fW0Z_w,Fantastic chicken pad thai!,5,0,7/28/2009,D4VsA1SgugvRv7I-fW0Z_w,0,31,1
2gAk9xaIIQu5fUN5gk80_A,kMsX9ZxCfwgjZDEdCDej9Q,I remember the old Atlantic & Pacific Stores. No longer have them in the Midwest. This is a solid store with all of the items you would need. Clean and Bright....................and full of food!!,3,0,12/17/2011,kMsX9ZxCfwgjZDEdCDej9Q,54,416,0
2GCXnpZzpoDzcMb9BLVGoA,pbyxWMCyRe8_NZihJToYKw,My girlfiend and I had massages here on the same day. Nice surroundings and friendly staff. We both commented that our massages were very good but different than what we are normally used to. We are both crazy about deep tissue to the point of pain. The technique that we experienced was geared toward energy" instead of "pressure". A new and very nice expereince for both of us. Show owner comment »",4,1,6/29/2009,pbyxWMCyRe8_NZihJToYKw,33,185,0
2GDzeNX1Qw60atEu4RU62A,5ITdf0mnklCpIUenv-5LWw,During a 'girls day of shopping' we stopped at Tootsies to check it out.  My girlfriend and I ended up buying the same pair of boots -- very cute and on sale :-) The sales staff was friendly and helpful without being pushy.  Great fun!,4,2,12/8/2008,5ITdf0mnklCpIUenv-5LWw,68,478,0
2GJiesvMD_9vT3H4i1X3GQ,QW3VXvKxEiGZgo1vasV5xw,Great Service and very clean having to pay for parking is a downer though,3,0,10/14/2009,QW3VXvKxEiGZgo1vasV5xw,0,227,1
2GotodDEpRH8rEmPMvt3YQ,UWT8_eEQVLsFaQfqUmX-Mw,I really like this Jewel. It's clean and people actually say excuse me if they run into you. Oh how nice. I wish I didn't have to consider that a compliment but honestly I'd rather shop here for groceries than a lower cost store due to the fact that I'm not haggled or treated like dirt for buying things. What a concept!,4,0,2/16/2011,UWT8_eEQVLsFaQfqUmX-Mw,10,85,0
2gS61rrJWCOzX0ZeeBu9SA,8NhB1izDL08RFQL3OmxUuw,I decided to hit the downtown area since visiting a friend for a few nights.  He used to come here as a child and suggested I stop in.  Its a small place but the things they do have are great.  I bought a bunch of dark chocolate treats and saw some candy that brought back memories as a child.  Some things were a bit over priced but overall i loved it.,4,1,3/7/2012,8NhB1izDL08RFQL3OmxUuw,25,152,1
2GSTjgFCO9h188VIhqsMMg,ol8IY-uatN5RjN1W29xwiw,All I can say is loud....We stopped for a beer after a cubs game ..We had a hard time telling the waitress our drink order as the music was so very loud .we talked to another customer who said it had been his steady hangout but it was even too loud for him....Beers were served speedy and cold .,2,0,9/26/2008,ol8IY-uatN5RjN1W29xwiw,0,105,1
2GuJ7IKqE36khVSRwC_QKQ,jp4X9H56zjjLacnpHz02Iw,My husband & I came here on Christmas Day to pick up some snacks and kill some time waiting on my MIL to get back from a quick errand. The location is right on the corner in University Place and easy to turn in/out of. It was a clean location (with a Redbox out front which seems to go hand-in-hand with 7-11 these days). The service was quick and the Slurpees were nice and cold.,3,0,12/26/2011,jp4X9H56zjjLacnpHz02Iw,68,519,0
2gWM_yxAdFc4HcfvbjGNUg,yb4o3QJhbuLhNlWVeSy-RQ,The wife and I were in Gumbo Bottoms aka Chesterfield Valley looking for something to eat.  We used our handy dandy Yelp app to find the Med Grill. I perused the menu and saw that they served falafel.  The wife being a vegetarian is always down for some falafel and I am a bit of a gyro fanatic. First thing that came to mind when we entered the restaurant was that it had the ambiance of a re-purposed Subway sandwich shop.  I also noticed that their online menu stated they had fries but the in-store menu only offered bags of Lays potato chips or an apple for their sides. I went ahead ordered a gyro sandwich for myself and a falafel sandwich for the wife. Imagine the look of  horror on my face when  the girl behind the counter dished some precooked gyro meat that was swimming in water out of ,1,1,9/6/2012,yb4o3QJhbuLhNlWVeSy-RQ,5,38,0
2GYYnW60QPUldPN7gg5ZEQ,augJQotyLB503iq1gVJ_tg,Tiny little drug store.  It hasn't adapted like it's larger counter parts (Shoppers and Pharma Plus) but it focuses on being a pharmacy first and the customer service here is fantastic. You won't wander more than 2 minutes until someone realizes you need help.  However the store is pretty small and you should be able to find what you're looking for in 2 minutes. It has all the basics of a drug store and a pharmacy in back.  It's a throw back to friendly community stores from your child hood.,3,0,8/10/2012,augJQotyLB503iq1gVJ_tg,157,605,0
2h-XJCkFseHIHAstZwIBvQ,XYSDrIef7g4Gmp3lNFVO6A,Had breakfast here this morning - medium cup of dark roast coffee and a blueberry muffin. Cons:  Long line with only two folks working six register positions - took almost 10 minutes to get up to the register to place my order. I also attempted to include a bottle of water with my order - but they were out of stock. Coffee and muffin were tasty. The service issues and lack of water dragged my rating down...,3,0,10/29/2009,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,0
2HchhLgGj16aITZGVy0hqA,RO78jiBkX61pPweJLVlCgA,The food here is outstanding! I was here with a rather large group and they were very attentive to us since we were spending a lot of money.  I am a huge fettucinne alfredo fan and it did not dissappoint me here. We only had one main problem when they were clearing our tables.  The busboys were whizzing around so fast that they spilled leftovers on the person's back who was sitting next to me.  The busboy saw it and hightailed into the back room.  Needless to say my friend was furious.  We tried to clean her up the best we could with napkins and cold water.  It was at this time that we were completely ignored when we tried to get someones attention.  We finally told a waitress who told a manager and he acted almost offended that we would accuse his employee of doing something of this natur,3,3,10/18/2006,RO78jiBkX61pPweJLVlCgA,232,893,1
2hcy2wj0CQd3xVHycbLSWA,jp4X9H56zjjLacnpHz02Iw,This is the biggest movie theater 'in town'. They're part of Regal so you get to use your Regal points (or collect them) each time you come by. Parking can be a bit of a battle if you come on a weekend night as the parking area is combined with the mall/other restaurants. Standard issue popcorn/sodas/etc. Some theaters are a bit smaller so come early to grab your seats.,4,0,Update - 9/6/2011,jp4X9H56zjjLacnpHz02Iw,68,519,0
2HI7I9xvbTq4EpTcVXIn5A,d_3nUch9JgoUrK7H4Fupqw,Very nice and classy place I would say but the girls are classy as well... So basicly you will have a good time but most likely you are not taking anyone to your room. Tables are pretty much necessary for one night stands... It's so crowded and you have to keep moving that you will be tired at the end of the night... So imagine how tired girls would be and they all look for a table to sit.,4,1,10/6/2010,d_3nUch9JgoUrK7H4Fupqw,0,26,1
2hJV4OUhwvyu7gyGSqB_0g,55XuMrETeiA0btOIWzU88w,I know I have visited this place over a dozen times in less then 3 months but there is a reason. The place is a little small but gets your hispanic food fix! You can choose from a variety of latin foods from different cultures and the success that all Rinconcitos have are for a reason. They have over 7 family owned location throughout Miami-dade and Broward. Their food is of good quality and of large portions! You will not be sorry for coming here! The prices are so moderate that you can actually share one plate with two people and just spend $10. You might even have some to go if you are not as hungry as my husband and I are when we get here!,4,0,12/27/2010,55XuMrETeiA0btOIWzU88w,71,275,0
2HKo-p50KXimokMiCv8Myg,TxkL_XV9EwygBIXiuW6kvQ,If I were to have read the reviews first I would have never of tried this place out.  I walked in after seeing the $29 blow dry offer.  The seats by the wash bowls were stained with die (white chairs are not a good idea) and the whole place looked like it needed to be scrubbed down.  On a good note I got Emily who gave me a fantastic blow dry.  My hair looked great and lasted for days!,3,0,10/18/2012,TxkL_XV9EwygBIXiuW6kvQ,2,195,0
2i-Sfyt1FL34Yaeim5Hisw,augJQotyLB503iq1gVJ_tg,Another solid roaster in town!  I haven't ordered from them directly but had a chance to meet one of the owners and found out about the place.  A friend of mine placed and order on very short notice and they ended up delivering to them!  It was a super nice gesture! I tried a fresh batch of mild roast Bohemian (I believe) black and it was pretty damn tasty.  I am looking forward for my current batch of coffee to run out to try some of their other beans!,4,0,3/28/2012,augJQotyLB503iq1gVJ_tg,157,605,0
2i1ji8fzTEZeqQPtdJ2h7w,DejbySADs66NO3RMAuzBIw,the meatball sub is excellent. i love that their sandwiches comes with a side of potato salad. the staff that work the counter are very nice. the gelato flavor that i can recommend is coffee. i tried the seasonal pumpkin flavor and it was too herbacious for my taste.,4,0,12/2/2010,DejbySADs66NO3RMAuzBIw,15,103,0
2i2nRNDjOLAHde4Dx8zq7Q,r3xkTN_kVvpXWsOnh0yvEA,Top Quality Workmanship!,5,0,9/5/2011,r3xkTN_kVvpXWsOnh0yvEA,4,26,0
2IdN7_VtpmN6z2E1VPdI-w,OiBmu84gTMZhWqDi2PXhCQ,Smaller airport and externals needs some remodeling.  Departure area by the gates in the United /Delta terminal is pretty nice inside.  I like the seats with the charging stations.  Free WiFi is a plus too although it wasn't that fast when I connected.  Security was really quick especially for being in the middle of a rush hour.  A big conference was over and everyone was heading back out of town. Once behind security there wasn't many food choices.  All stands and kiosks.  I didn't see a restaurant except for the one before going though security.,3,0,10/3/2012,OiBmu84gTMZhWqDi2PXhCQ,5,88,0
2IfBg1YoJ9H0ZF5lh2Y0tg,q_fvZR4aFVv38-vztgrbCA,we had some last minute friends over last night.  we had nothing in the house.  hit binnys and pick up nice cheeses etc and spirits,4,0,10/26/2007,q_fvZR4aFVv38-vztgrbCA,1,30,1
2iFtXin7Ye1O-TYM_Kw4HQ,STskVv3kxVerS9OAc36FiQ,Drive thru window!!!! Super nice staff and the drinks taste consistent unlike the one inside the mall.,4,0,1/26/2012,STskVv3kxVerS9OAc36FiQ,62,180,0
2IiRhAMlGYkNxPaqP2hTKQ,DKr_qJHG7S6CoSd-Qv4BuQ,Dubliner is a great place to go. There's an electronic banjo and harmonia duo or something and it's really fun to shout random requests to them. Tip them well though.,4,2,9/12/2008,DKr_qJHG7S6CoSd-Qv4BuQ,0,69,1
2iLiFHjO9ENGzCH_ym0dfg,7dwh3pL2tbSeSvL0qLzUrw,Of course I am going to try anything my food network idols tell me to because I am a sucker. I like Cuban food (not love) so I was open to an experience that might surprise (or disappoint me). The small little diner was neither here nor there for me. I have to admit that the single bathroom and the dirty hippy deciding that breastfeeding in a 15 person dining room as she sat down was a great idea - really got me off on the wrong foot here. The plantains were mediocre and small compared to other cuban fair I have eaten. The rice was nothing special and the meat was just average. I really feel this place is neither here nor there and is selling an image rather than food.,3,0,5/28/2012,7dwh3pL2tbSeSvL0qLzUrw,24,461,0
2iNE3D2MQcXBogneJOYprA,sCzogxGMBtRL6UImp1taQA,Great location right on michigan avenue. Try to get a room on a higher floor so you can get a better view. Internet was super expensive so just tether to your phones internet. Sign up for priority club to have access to later checkouts (2pm),4,0,6/27/2012,sCzogxGMBtRL6UImp1taQA,2,53,0
2iSZbd4xpMp9yunycQGtSg,Amc7J0F3KeAKzOOQrlpqog,I come here for Crab Ragoon only. It is the shiz---nit! I use to like their cashew chicken until I moved out of Rolla and realized what real Chinese food tastes like. I still come back from time to time just to order their Crab Ragoon and the same lady remembers me from when I was 16 and still remembers that I order crab ragoon with cashew sauce." ;)",4,0,2/1/2010,Amc7J0F3KeAKzOOQrlpqog,84,365,0
2IXYUoNbaponjhUfzXThMA,MvxlpztD8CyKJPV5dKc1nQ,Food was terrible. Waitress ignore my table. Only saving grace was bartender.,2,0,Update - 1/17/2012,MvxlpztD8CyKJPV5dKc1nQ,2,31,1
2iZLa7P3lH4D01kvduYh2w,2eCTQoBJETQSU-Oi9gjyuw,I go here fairly frequently as there is a group of us that grabs lunch together. It's your basic chain steakhouse but since we go there on a fairly regular schedule they take pretty good care of us. They know that our table of 6 always ends up leaving a good tip so that certainly helps. Nothing super special but it's been consistent and I haven't had a bad meal yet.,3,0,8/9/2011,2eCTQoBJETQSU-Oi9gjyuw,29,221,0
2jbU5MYd1TDR7YyGvpmw_A,F_gGtszGRvNd_on4gG0ECg,Love the taste-y yogurt with all the flavors!,4,0,6/10/2011,F_gGtszGRvNd_on4gG0ECg,10,161,0
2JC65l9xY1cDBOXeb0nB7g,-3s52C4zL_DHRK0ULG6qtg,I have always loved Lucy. The clothes are top notch and so well made. Great quality and wonderful. I am not giving the clothes a 5/5. The woman working was WONDERFUL!!!! She was so friendly and so welcoming. After wandering the mall for awhile I stopped into Lucy just to browse. She was just what I needed.,5,0,5/24/2011,-3s52C4zL_DHRK0ULG6qtg,106,1032,0
2jcgagD5urlq-3B0_XKoZA,P0hK4o6d2Ie1M24btQ0PAA,took forever and the food wasn't worth it! pass this place by.,1,0,7/18/2011,P0hK4o6d2Ie1M24btQ0PAA,18,135,1
2Je12O3c44L2fF2-_IAMzA,rBsrq1no96mSBxGjIYURhA,I loved it and it wasn't expensive at all. My Hubby and I are thinking about going back.,4,0,6/22/2012,rBsrq1no96mSBxGjIYURhA,8,52,0
2JHatqzs3YMh9MrffdS7ZQ,k0m5nvgAIIA24t_iPZOAsw,Shower that has power... check. Comfy bed... check. Easy web connect... check Friendly staff... check. The SpringHill is a good location at the crossroads of 29/80... but not right up against the highway.,4,0,7/8/2010,k0m5nvgAIIA24t_iPZOAsw,93,745,0
2jHO6ki1TjFoQPBHeTqcdQ,aKY4eFOJeCaXnw1jGPozTw,OMG!  It only costs me $10.00 to get my nails done!  That's using OPI products!  That is dirt cheap! They did a great job and staff is friendly!,4,1,7/14/2011,aKY4eFOJeCaXnw1jGPozTw,154,678,0
2JQRd1ozFF7MJ8Fknj7HyQ,ZzA0SBWKSRJA8y5tlszrjQ,Firstly its Halal! and its downtown - what surprisingly seems to be a rare combo in TO! They have a large menu with many meat dishes. We started the meal with: - spinach and yogurt plate: it was good. I am a big fan of yogurt - i really liked this - Eggplant with walnuts dish - i love eggplants but somehow this dish really didnt do much for me. ** all with warm fresh bread - it was fantastic! The entrees - generous giant portions all come with side veggies and rice. Lots of kebab style dishes to choose from and they were all hits across the table. I tried the Dizi which was a fantastic choice - the most different pick on the menu but so great! It comes in two steps: 1. the broth- which you dip great fresh bread into and have as a soup 2. the lamb and the veggies in a pot on the side that y,4,2,11/16/2011,ZzA0SBWKSRJA8y5tlszrjQ,2,65,0
2JW2QcSpHbc0bhxi4ClSbg,9xOaLYIDsAb-qJmhSIhfrA,This place is definitely no frills" compared to other clinics.",1,23,12/30/2009,9xOaLYIDsAb-qJmhSIhfrA,5,44,0
2j_28Jb5lnlbSbPzi_2Q9Q,XYSDrIef7g4Gmp3lNFVO6A,Stopped in here today to search for Coleman Propane canisters for my Coleman Propane Stove. Rankin's does carry them and sells them for about $3.00 per canister - significantly cheaper than other places in Warrenton!,5,3,Update - 8/24/2011,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,0
2J_8pB0wUWzxM_IfRlBX9w,gE-5s1PtmW5EDXoe3ClLBw,Friends of the family have been coming here once a week for over a decade. It's a night reserved for the two of them to talk about the week and relax. My parents decided to bring us to try it and we were equally impressed! You can taste the care and love the chef put into the food as if it were on their own family's table. I visited a month later for a graduation party and it was just the right setting. It's a little out of the way but definitely worth seeking out!,4,2,1/5/2011,gE-5s1PtmW5EDXoe3ClLBw,25,240,0
2K2Uy5sBagLW3eDvz-7ITg,bdHbRb8k9Nl18W7UBH37aQ,Great coffee!  Absolutely fantastic friendly service!  And there were plenty of places to sit indoors with a huge patio including a fountain outdoors.,5,1,6/3/2012,bdHbRb8k9Nl18W7UBH37aQ,43,260,0
2k4rkBS6xofIX8EOlHW-9A,KFK1-ZXgayDMGRk1bP3bqA,If you have never tried Papa Murphy's you definitely need to try this place.  The pizza is made right in front of you and then you take it home and bake it.  I've been in several Papa Murphy's and they usually have really good fresh salads.  However the salads are very poor at this location and not fresh at all.  I would rate this place higher if they decide to start providing fresher salads.,3,1,9/22/2010,KFK1-ZXgayDMGRk1bP3bqA,9,31,0
2K7ZoyCWFBDL1PtZeVt8uw,qEv3LrfTm95_VJfU0hFQwA,I am a huge fan! I love the zuccini sicks with marinara. The Veal parm is delicious and those muchrooms... MMMMM! What about the cheese cake? Yummy! Need I say more? I love going with friends and ordering a table full of family style!,5,0,1/25/2012,qEv3LrfTm95_VJfU0hFQwA,49,245,0
2kAvOkyeT6pMGggaSLVUyg,XYSDrIef7g4Gmp3lNFVO6A,After the debacle of the Hertz rental - I took the Airport AirTrain back to the International Terminal and took the escalators downstairs to the public transportation area - I promptly got a cab - in this case a Luxor Cab. I specified to the guy running the taxi stand that I needed a cab that accepted Amex as I had no cash. No problem. Luxor accepts Amex. I got into the car - with no luggage as my stuff was already back at the hotel - the cab driver seemed a bit surprised - I guess he rarely picks someone up at the airport without luggage. My driver was a young looking man of Asian descent - I told him where I wanted to go and he knew exactly where it was without looking anything up. Car was clean and the ride was uneventful - I dozed off a couple of times during the ride. All-in-all - a g,4,0,11/8/2007,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,1
2kCln9CaOMzZ_3-skWtVCQ,4vyIItbdZ80s0HVlGhAJdg,Oh Scoundrels.. The hidden gem just around the corner from my house.. It might not look like much.. and when you walk in it might not seem like much.. but MANY a fun night can happen at this place.  They have life music on the weekends (local bands that usually have the parking lot PACKED). During the week they run a number of different specials/events including; Karoake and Trivia.  The Wednesday night trivia group is the best.  Drinks are only 2 bucks (yes almost everything in the place) and pizza's are 5 bucks for a large cheese (1 dollar per additional topping).   The staff is the bomb! The clientele are much more fun and accepting than the stereotypes of the place would make it seem.  Highly recommend this for fun nights out!,4,2,10/2/2012,4vyIItbdZ80s0HVlGhAJdg,20,114,0
2KcxsYrjQLakFiNxdgC3Fw,kHqwAX3PvXe-W71MUZsUHQ,Another one of my grocery shopping choices. I'll shop here anytime if Wholefoods doesn't have what I need.,5,3,2/3/2006,kHqwAX3PvXe-W71MUZsUHQ,28,44,1
2Kg5yVFAN38qtSYF9MMwKA,kMsX9ZxCfwgjZDEdCDej9Q,BJ's is very convenient to where I stay when in Ontario CA area. A 1 minute walk. What more can you ask for than a large but intimate place with an extensive menu and a rockin beer selection. This is a brewhouse....but I went with the Negro Modelo on tap. I have a tendency not to trust brewhouse offerings. Either they are skunky (that speaks more to the tap cleaning protocols) or have lost their effervescence. Maybe I should re-look at this.....as brewhouses have become alot more sophisticated. Foodwise...the menu offers whatever you like. I had the shrimp tacos. My only complaint here was that the shrimp was not hot (not cold but cool). Timing issues back of house I presume. Nice telly's also....if you wanna watch a game. NFL preseason was on as was soccer and a baseball game. A very nice,4,0,8/16/2011,kMsX9ZxCfwgjZDEdCDej9Q,54,416,1
2KgFPYC-HL028vhqnARj-Q,_68U0qQFLqBdjAAPgz3VuQ,Nice tap selection!  Great happy hour with free pizza.  Great prices.,4,0,1/30/2012,_68U0qQFLqBdjAAPgz3VuQ,2,15,0
2KgNLL_SIbDtv9fwa-GPpQ,9OgN4-PPqhAWGrgmDWqHWg,The chicken is the best I've ever had hands down. This place is awesome. Dreamland has nothing on Saws.,5,3,7/25/2010,9OgN4-PPqhAWGrgmDWqHWg,1,23,1
2kRFGXavf_DmrNenXm2SzA,kMsX9ZxCfwgjZDEdCDej9Q,They really smother the cream cheese on.....when ordering a bagel (toasted of course) with CC. Coffee is okay. Maybe best to go next door and get the Charbucks" and get the bagel here. (Why can Charbucks not  toast your bagel? What is the deal with that?) Was here this morning during the great flooding of O'hare. What a nightmare here...............so happy to see the folks here open and serving 3 star stuff",3,0,7/23/2011,kMsX9ZxCfwgjZDEdCDej9Q,54,416,0
2kTBijj5zU5mmVCATma7eA,jp4X9H56zjjLacnpHz02Iw,I looove Target. This specific location has always been one of my faves as the parking is ample and the store is large. The store has been added with 'grocery' and produce so it's definitely getting closer to becoming Super Target"",5,0,9/1/2011,jp4X9H56zjjLacnpHz02Iw,68,519,0
2KWKJQsNFvX6kbAwxuL7ug,4ssDCBvb9LC2cMpWxjhpRQ,This place is a fooler.  I have driven by the restaurant 100 times and was not impressed.  It looks like a box. Inside I really love the decor.  It is very comfortable and a touch up-scale.  Like a library or study in your home. The food is not your typical generic yuk!  It tastes like something.  Thank God as there are fewer and fewer normal-priced places that serve real food.   I have been there three times in the past several months.  Everything that they served to me or my dining partners has been above average.  That is no small feat in today's food world. Stop in and try something - odds are that you will leave with a smile! :),4,3,1/31/2010,4ssDCBvb9LC2cMpWxjhpRQ,26,185,0
2l6kHY0gOTV_2PMe_DhGZg,ZyhhR2uaK7y0_-IRhDasVA,Small bakery with lots of good bread and pastries. I really likes their version of a croissant: huge and glaced with something sweet.,3,0,10/7/2011,ZyhhR2uaK7y0_-IRhDasVA,48,136,0
2LBciuVOdG8sH6UnBF9jMg,ARUzJkaGyuk_HFM8V-TJxw,Great dim sum,4,0,5/17/2012,ARUzJkaGyuk_HFM8V-TJxw,17,162,1
2leLqkfuTgPY-_8I3T1EoA,RpoGMxAWATFgWcBZNzKNSA,Excellent flavors.  Very good service.  The La Chata plate was a good choice for my first time here.,5,0,8/10/2012,RpoGMxAWATFgWcBZNzKNSA,1,11,0
2LJZhNbBdGXPh4wd_KgQaQ,XDpH_eZVnKoKyVE1bxotSA,Great unique baby and kid stuff! Especially good for the punk rock and rockabilly baby.,4,0,8/2/2010,XDpH_eZVnKoKyVE1bxotSA,78,155,0
2LURCITlbutGbZUqDxk1Ig,IvSuiHmpOqKtjx2d_kh9JA,I contacted Andy to get a price on having some work done from a design I found elsewhere.  I&R wanted double the money so we rode over to Fat Kats and had it done.  It turned out very well - just what we wanted (for my husband).    Andy was very nice. I suggest paying him a visit if interested in a nice tattoo,5,0,1/7/2011,IvSuiHmpOqKtjx2d_kh9JA,38,123,0
2MbZ3vdmHkygeALoX8GVfw,pSM4YXjSLdje8gX-tLLccA,Needed to start my college career here before transferring to a big university. I completed alot of my requirement classes here which allowed me to focus more on my electives that focused on my major. JJC is a great school that is it's own little world. If you want to save some money this place will help you knock out some classes,4,0,7/25/2010,pSM4YXjSLdje8gX-tLLccA,154,333,0
2MDeWEiJwdkCacD6V8L9zA,u5lzUAnMRYCSgxGCKmFkug,The lo mein was bland and dim sum was disappointing.  Salt and pepper shrimp was serviceable.,2,0,1/1/2010,u5lzUAnMRYCSgxGCKmFkug,30,219,1
2mPBgUD2DGg-EYO1rkobsw,fxeRdFmgY6tbTyidpcdFLw,ok yes this is a club in ESTL. A co-worker had a baby shower here. I was surprised that it was kinda nice on the inside. it was a bit dark due to it being a nightclub. i am not one who does bars and/or clubs well. i was fairly comfortable.,3,2,4/23/2012,fxeRdFmgY6tbTyidpcdFLw,51,261,0
2mtTPDGIVYIhyqomtNrhlQ,ARUzJkaGyuk_HFM8V-TJxw,Fries were ok Broccoli soup was ok Burger was ok,3,1,12/13/2011,ARUzJkaGyuk_HFM8V-TJxw,17,162,1
2MVbsIQMb7RvEq9zKsWRcw,55XuMrETeiA0btOIWzU88w,Small but great service.,4,1,7/12/2010,55XuMrETeiA0btOIWzU88w,71,275,0
2MvwrOMYK4WcPFTYI0L6GQ,0Igx-a1wAstiBDerGxXk2A,Canal Place will be closing for extensive renovations in about a month (October 2009).  They should reopen sometime next year with a new management company.  Goodbye Landmark; you've served us well. I'm keeping my fingers crossed that the new company (Mississippi-based) will keep their promises and maintain Canal Place's Indy cred.,4,3,Update - 9/12/2009,0Igx-a1wAstiBDerGxXk2A,302,917,1
2mX32uGegX_QP8LsjvxpjA,DAeC-Y66n-jNMJJw4oAfNQ,Where do you go to get your Chevy from the levee?? Hood Northlake! They are the best Chevy dealership around. The car buying experience at Hood is quite fun to be honest. Perry and Bill have both been there for me in the past. They know their cars and their inventory.,4,1,3/1/2011,DAeC-Y66n-jNMJJw4oAfNQ,103,294,0
2MXhdAiB0NfRKFwhK4HhVA,dC5kYsLGGoLLVlMjeMqfLw,I'm going to make this short and sweet. They have friendly service and competitive pricing for midtown. The only downside is that if they are slammed...it might take an extra day or so to get your stuff. Overall...great cleaner.,4,0,5/13/2011,dC5kYsLGGoLLVlMjeMqfLw,21,451,0
2N7IA28jODgOqS5s29ENFg,-3s52C4zL_DHRK0ULG6qtg,pretty neat place to check out. I like the set up.Some books up and downstairs. There are LOTS of books to choose from and there are plenty of suggestions if you are at a loss for what to read! Check it out.,4,0,12/21/2010,-3s52C4zL_DHRK0ULG6qtg,106,1032,0
2NBBQTWYNiUaSFqDrIgrpg,zCtcsNSLzQ00qDsB_nUxcA,Urban oasis.  The Botanical Gardens were amazing.  My wife and I visited on a Thursday afternoon and there weren't many people.  The gardens were very relaxing.  My favorite was probably the Japanese gardens.  The flowers were beautiful and the landscaping was perfect.   It was a nice escape from the hectic city.,5,0,11/4/2009,zCtcsNSLzQ00qDsB_nUxcA,43,76,1
2nBZ4ZYLuqRrKt47yWWPnw,Jn6Tu4leLCu5oWC3IYLagg,No shortcuts here.  They seem do to everything properly and timely.  My tore up knee is feeling better and better.,4,0,8/2/2011,Jn6Tu4leLCu5oWC3IYLagg,0,29,1
2NeZuaBWrHevd3e1Kie8rg,bdHbRb8k9Nl18W7UBH37aQ,Friendly!  Fast!,5,0,5/8/2012,bdHbRb8k9Nl18W7UBH37aQ,43,260,0
2nhDhdl9bHNvm5xQAHY6yg,fcNU65OaCj7slBJ60VSQgw,I'll tell you something. This store has some of the biggest jack-asses working here. I had to come back 4 times because of the idiots behind the counter. First visit was to get a new hard drive installed and the guy told me that I didn't need one? I get home and called someone else and they told me I needed a new hard drive. But it would take a week. Back to the store and spoke to another guy. He understood and told me it would be taken care of ASAP! Right! 3 days later I get a call. I asked the associate if this was all I needed or was there something else. Nope. I got home loaded everything on the drive and found out from calling them that you need another computer to install the program for the ethernet? WTF! back to the store I go and it was another 2 days. On my way out I had the comp,1,4,Update - 8/19/2010,fcNU65OaCj7slBJ60VSQgw,356,927,0
2NHiphi2ztCpT8ZEehKo3Q,JFFNZ4il8ZTK87VWMMcn5Q,I know it's fast food... and it's all about roast beef but as a vegan newbie I thought they'd at least have a few vegetarian sides I could choose from. Only went here because my group did. Had a side of onion rings (over 400 cal!) because my only other option was french fries or a small side salad. My group was split in terms of satisfaction with their meals.,2,0,4/2/2012,JFFNZ4il8ZTK87VWMMcn5Q,0,32,0
2npbzYUEiwjk9g0jJMcr8A,4bUCdeOZv_4U3hI8qVPB9g,Had a business meeting at the hotel so did only use the meeting rooms and their restaurant. The meeting room was old furnished but the sandwich in the restaurant was nice. A ok place to have a business meeting since it is close to the airport.,3,0,6/15/2012,4bUCdeOZv_4U3hI8qVPB9g,28,125,0
2nTXfbdPttMquI4kn3M3bA,sj6MuZEA5To_lYn2acfaXQ,Gabe's Place is an upgrade from the typical Greek breakfast joint. Food is pretty good but a bit pricier than the tgbj.,4,3,4/21/2010,sj6MuZEA5To_lYn2acfaXQ,83,293,0
2nVHxee-e2xzxDzQZqUM0A,-3s52C4zL_DHRK0ULG6qtg,While other pizza places in town were closed early d/t lack of customers" this place was open. They have odd combos of pizzas but it was tasty. Simple and fresh. A great place to grab some take out pizza and enjoy after a  long road trip.",4,0,7/9/2012,-3s52C4zL_DHRK0ULG6qtg,106,1032,0
2nvK98tS93BGeg9doXMgNw,jU6TnW0hFxwizhuEX4KI3g,LOVED IT!! excellent food excellent service worth every penny & then some! Will be recommending this place to anyone going to TN!!!,5,1,7/6/2011,jU6TnW0hFxwizhuEX4KI3g,3,56,0
2o-TyAiybOMTiBd7IDUicg,wWxkTctwEXZuZoLbPuLuHA,I took my bridesmaids here for lunch last Saturday!  The food was delicious -- especially the beef noodle soup.  Yum!,4,0,11/6/2008,wWxkTctwEXZuZoLbPuLuHA,28,77,0
